millis,time,mode,dt_control,v_raw,v_hat,v_ref,z_ref,z_meas,u_intVertical,u_pi,leftThrust,rightThrust,
61862,18:01:11,ALTITUDE_HOLD,0.1,-0.06,-0.06,0.428,1,0.287,-0.355,0,0,0,
61962,18:01:11,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.432,1,0.28,-0.351,0,0,0,
62062,18:01:11,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.435,1,0.275,-0.346,0,0,0,
62162,18:01:11,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.439,1,0.268,-0.342,0,0,0,
62262,18:01:11,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.442,1,0.263,-0.337,0,0,0,
62362,18:01:11,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.446,1,0.256,-0.333,0,0,0,
62462,18:01:11,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.449,1,0.251,-0.328,0,0,0,
62562,18:01:12,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.454,1,0.244,-0.323,0,0,0,
62662,18:01:12,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.457,1,0.239,-0.319,0,0,0,
62762,18:01:12,ALTITUDE_HOLD,0.1,-0.07,-0.07,0.461,1,0.232,-0.314,0,0,0,
62862,18:01:12,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.463,1,0.228,-0.31,0,0,0,
62962,18:01:12,ALTITUDE_HOLD,0.101,-0.03,-0.03,0.465,1,0.225,-0.305,0,0,0,
63062,18:01:12,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.467,1,0.221,-0.301,0,0,0,
63162,18:01:12,ALTITUDE_HOLD,0.1,-0.05,-0.05,0.47,1,0.216,-0.296,0,0,0,
63262,18:01:12,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.472,1,0.213,-0.291,0,0,0,
63362,18:01:12,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.474,1,0.21,-0.287,0,0,0,
63462,18:01:12,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.475,1,0.208,-0.282,0,0,0,
63648,18:01:13,ALTITUDE_HOLD,0.185,-0.005,-0.005,0.476,1,0.207,-0.274,0,0,0,
63748,18:01:13,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.478,1,0.203,-0.27,0,0,0,
63848,18:01:13,ALTITUDE_HOLD,0.1,0.01,0.01,0.478,1,0.204,-0.265,0,0,0,
63948,18:01:13,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.479,1,0.201,-0.261,0,0,0,
64048,18:01:13,ALTITUDE_HOLD,0.1,0.03,0.03,0.478,1,0.204,-0.257,0,0,0,
64148,18:01:13,ALTITUDE_HOLD,0.1,0.01,0.01,0.477,1,0.205,-0.253,0,0,0,
64248,18:01:13,ALTITUDE_HOLD,0.1,0.06,0.06,0.473,1,0.211,-0.249,0,0,0,
64348,18:01:13,ALTITUDE_HOLD,0.1,0.05,0.05,0.47,1,0.216,-0.245,0,0,0,
64448,18:01:13,ALTITUDE_HOLD,0.1,0.1,0.1,0.464,1,0.226,-0.242,0,0,0,
64548,18:01:13,ALTITUDE_HOLD,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
64648,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
64748,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
64848,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
64948,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65048,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65148,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65248,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65348,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65448,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65548,18:01:14,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65648,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65748,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65848,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
65948,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66048,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66148,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66248,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66348,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66448,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66548,18:01:15,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66648,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66748,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66848,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
66948,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67048,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67148,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67248,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67348,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67448,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67548,18:01:16,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67648,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67748,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67848,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
67948,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68048,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68148,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68248,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68348,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68448,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68548,18:01:17,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68648,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68748,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68848,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
68948,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69048,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69148,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69248,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69348,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69448,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69548,18:01:18,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69648,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69748,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69848,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
69948,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70048,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70148,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70248,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70348,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70448,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70548,18:01:19,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70648,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70748,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70848,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
70948,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71048,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71148,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71248,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71348,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71448,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71548,18:01:20,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71648,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71748,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71848,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
71948,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72048,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72148,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72248,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72348,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72448,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72548,18:01:21,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72648,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72748,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72848,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
72948,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73048,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73148,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73248,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73348,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73448,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73548,18:01:22,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73648,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73748,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73848,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
73948,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74048,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74148,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74248,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74348,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74448,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74548,18:01:23,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74648,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74748,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74848,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
74948,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75048,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75148,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75248,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75348,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75448,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75548,18:01:24,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75648,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75748,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75848,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
75948,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76048,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76148,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76248,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76348,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76448,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76548,18:01:25,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76648,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76748,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76848,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
76948,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77048,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77148,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77248,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77348,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77448,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77548,18:01:26,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77648,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77748,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77848,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
77948,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78048,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78148,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78248,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78348,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78448,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78548,18:01:27,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78648,18:01:28,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78748,18:01:28,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78848,18:01:28,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
78948,18:01:28,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
79048,18:01:28,SAFETY,0.1,0.09,0.09,0.459,1,0.235,-0.239,0,0,0,
79148,18:01:28,ALTITUDE_HOLD,14.529,0.035,0.035,0.157,1,0.739,-0.079,0,0,0,
79248,18:01:28,ALTITUDE_HOLD,0.1,0.05,0.05,0.154,1,0.744,-0.078,0,0,0,
79348,18:01:28,ALTITUDE_HOLD,0.1,0.03,0.03,0.152,1,0.747,-0.077,0,0,0,
79448,18:01:28,ALTITUDE_HOLD,0.103,0.019,0.019,0.151,1,0.749,-0.076,0,0,0,
79548,18:01:28,ALTITUDE_HOLD,0.107,0.019,0.019,0.149,1,0.751,-0.075,0,0,0,
79648,18:01:29,ALTITUDE_HOLD,0.1,0.02,0.02,0.148,1,0.753,-0.073,0,0,0,
79748,18:01:29,ALTITUDE_HOLD,0.1,0.04,0.04,0.146,1,0.757,-0.072,0,0,0,
79848,18:01:29,ALTITUDE_HOLD,0.1,0.01,0.01,0.145,1,0.758,-0.071,0,0,0,
79948,18:01:29,ALTITUDE_HOLD,0.1,0.05,0.05,0.142,1,0.763,-0.07,0,0,0,
80048,18:01:29,ALTITUDE_HOLD,0.1,0.02,0.02,0.141,1,0.765,-0.069,0,0,0,
80148,18:01:29,ALTITUDE_HOLD,0.123,0.008,0.008,0.14,1,0.766,-0.068,0,0,0,
80248,18:01:29,ALTITUDE_HOLD,0.1,0.04,0.04,0.138,1,0.77,-0.067,0,0,0,
80350,18:01:29,ALTITUDE_HOLD,0.1,0.03,0.03,0.136,1,0.773,-0.066,0,0,0,
80450,18:01:29,ALTITUDE_HOLD,0.1,0.01,0.01,0.136,1,0.774,-0.065,0,0,0,
80550,18:01:29,ALTITUDE_HOLD,0.1,0.04,0.04,0.133,1,0.778,-0.064,0,0,0,
80650,18:01:30,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.134,1,0.777,-0.063,0,0,0,
80750,18:01:30,ALTITUDE_HOLD,0.1,0.05,0.05,0.131,1,0.782,-0.062,0,0,0,
80850,18:01:30,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.131,1,0.781,-0.061,0,0,0,
80950,18:01:30,ALTITUDE_HOLD,0.103,0.029,0.029,0.13,1,0.784,-0.06,0,0,0,
81050,18:01:30,ALTITUDE_HOLD,0.1,0.01,0.01,0.129,1,0.785,-0.059,0,0,0,
81150,18:01:30,ALTITUDE_HOLD,0.1,0.01,0.01,0.128,1,0.786,-0.058,0,0,0,
81250,18:01:30,ALTITUDE_HOLD,0.1,0.08,0.08,0.124,1,0.794,-0.057,0,0,0,
81350,18:01:30,ALTITUDE_HOLD,0.103,-0.029,-0.029,0.125,1,0.791,-0.056,0,0,0,
81450,18:01:30,ALTITUDE_HOLD,0.1,0.07,0.07,0.121,1,0.798,-0.055,0,0,0,
81550,18:01:30,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.122,1,0.797,-0.054,0,0,0,
81650,18:01:31,ALTITUDE_HOLD,0.1,0.05,0.05,0.119,1,0.802,-0.054,0,0,0,
81750,18:01:31,ALTITUDE_HOLD,0.1,0.02,0.02,0.118,1,0.804,-0.053,0,0,0,
81850,18:01:31,ALTITUDE_HOLD,0.1,0.05,0.05,0.115,1,0.809,-0.052,0,0,0,
81950,18:01:31,ALTITUDE_HOLD,0.1,0.01,0.01,0.114,1,0.81,-0.051,0,0,0,
82050,18:01:31,ALTITUDE_HOLD,0.1,0.05,0.05,0.111,1,0.815,-0.051,0,0,0,
82150,18:01:31,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.112,1,0.814,-0.05,0,0,0,
82250,18:01:31,ALTITUDE_HOLD,0.1,0.05,0.05,0.109,1,0.819,-0.049,0,0,0,
82350,18:01:31,ALTITUDE_HOLD,0.1,0.01,0.01,0.108,1,0.82,-0.048,0,0,0,
82450,18:01:31,ALTITUDE_HOLD,0.107,0,0,0.108,1,0.82,-0.047,0,0,0,
82550,18:01:31,ALTITUDE_HOLD,0.1,0.03,0.03,0.106,1,0.823,-0.046,0,0,0,
82650,18:01:32,ALTITUDE_HOLD,0.1,0.01,0.01,0.106,1,0.824,-0.046,0,0,0,
82750,18:01:32,ALTITUDE_HOLD,0.1,0.01,0.01,0.105,1,0.825,-0.045,0,0,0,
82850,18:01:32,ALTITUDE_HOLD,0.1,0.02,0.02,0.104,1,0.827,-0.044,0,0,0,
82950,18:01:32,ALTITUDE_HOLD,0.1,0.02,0.02,0.103,1,0.829,-0.043,0,0,0,
83050,18:01:32,ALTITUDE_HOLD,0.1,0.01,0.01,0.102,1,0.83,-0.042,0,0,0,
83150,18:01:32,ALTITUDE_HOLD,0.1,0.03,0.03,0.1,1,0.833,-0.042,0,0,0,
83250,18:01:32,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.101,1,0.832,-0.041,0,0,0,
83350,18:01:32,ALTITUDE_HOLD,0.1,0.05,0.05,0.098,1,0.837,-0.04,0,0,0,
83450,18:01:32,ALTITUDE_HOLD,0.1,0,0,0.098,1,0.837,-0.039,0,0,0,
83550,18:01:32,ALTITUDE_HOLD,0.1,0.02,0.02,0.097,1,0.839,-0.039,0,0,0,
83650,18:01:33,ALTITUDE_HOLD,0.1,0.01,0.01,0.096,1,0.84,-0.038,0,0,0,
83750,18:01:33,ALTITUDE_HOLD,0.1,0.01,0.01,0.095,1,0.841,-0.037,0,0,0,
83850,18:01:33,ALTITUDE_HOLD,0.1,0.02,0.02,0.094,1,0.843,-0.037,0,0,0,
83950,18:01:33,ALTITUDE_HOLD,0.1,0.06,0.06,0.091,1,0.849,-0.036,0,0,0,
84050,18:01:33,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.092,1,0.847,-0.035,0,0,0,
84150,18:01:33,ALTITUDE_HOLD,0.1,0.04,0.04,0.089,1,0.851,-0.035,0,0,0,
84250,18:01:33,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.091,1,0.849,-0.034,0,0,0,
84350,18:01:33,ALTITUDE_HOLD,0.1,0.04,0.04,0.088,1,0.853,-0.033,0,0,0,
84450,18:01:33,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.089,1,0.852,-0.033,0,0,0,
84550,18:01:33,ALTITUDE_HOLD,0.1,0.05,0.05,0.086,1,0.857,-0.032,0,0,0,
84650,18:01:34,ALTITUDE_HOLD,0.1,-0.04,-0.04,0.088,1,0.853,-0.031,0,0,0,
84750,18:01:34,ALTITUDE_HOLD,0.1,0.05,0.05,0.085,1,0.858,-0.031,0,0,0,
84850,18:01:34,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.086,1,0.857,-0.03,0,0,0,
84950,18:01:34,ALTITUDE_HOLD,0.1,0.02,0.02,0.085,1,0.859,-0.029,0,0,0,
85050,18:01:34,ALTITUDE_HOLD,0.1,0.02,0.02,0.083,1,0.861,-0.029,0,0,0,
85150,18:01:34,ALTITUDE_HOLD,0.1,0.02,0.02,0.082,1,0.863,-0.028,0,0,0,
85250,18:01:34,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.083,1,0.862,-0.027,0,0,0,
85350,18:01:34,ALTITUDE_HOLD,0.1,0.03,0.03,0.081,1,0.865,-0.027,0,0,0,
85450,18:01:34,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.082,1,0.863,-0.026,0,0,0,
85550,18:01:34,ALTITUDE_HOLD,0.1,0.01,0.01,0.082,1,0.864,-0.025,0,0,0,
85650,18:01:35,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.082,1,0.863,-0.024,0,0,0,
85750,18:01:35,ALTITUDE_HOLD,0.1,0.01,0.01,0.082,1,0.864,-0.024,0,0,0,
85850,18:01:35,ALTITUDE_HOLD,0.1,-0.03,-0.03,0.083,1,0.861,-0.023,0,0,0,
85950,18:01:35,ALTITUDE_HOLD,0.1,0.05,0.05,0.08,1,0.866,-0.023,0,0,0,
86050,18:01:35,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.081,1,0.865,-0.022,0,0,0,
86150,18:01:35,ALTITUDE_HOLD,0.1,0.04,0.04,0.079,1,0.869,-0.021,0,0,0,
86250,18:01:35,ALTITUDE_HOLD,0.1,0.03,0.03,0.077,1,0.872,-0.021,0,0,0,
86350,18:01:35,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.077,1,0.871,-0.02,0,0,0,
86450,18:01:35,ALTITUDE_HOLD,0.1,0.01,0.01,0.077,1,0.872,-0.02,0,0,0,
86550,18:01:35,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.078,1,0.87,-0.019,0,0,0,
86650,18:01:36,ALTITUDE_HOLD,0.1,0.02,0.02,0.077,1,0.872,-0.018,0,0,0,
86750,18:01:36,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.078,1,0.87,-0.017,0,0,0,
86850,18:01:36,ALTITUDE_HOLD,0.1,0.01,0.01,0.077,1,0.871,-0.017,0,0,0,
86950,18:01:36,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.078,1,0.87,-0.016,0,0,0,
87050,18:01:36,ALTITUDE_HOLD,0.1,0.04,0.04,0.076,1,0.874,-0.016,0,0,0,
87150,18:01:36,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.076,1,0.873,-0.015,0,0,0,
87250,18:01:36,ALTITUDE_HOLD,0.1,0.03,0.03,0.074,1,0.876,-0.014,0,0,0,
87350,18:01:36,ALTITUDE_HOLD,0.1,0,0,0.074,1,0.876,-0.014,0,0,0,
87450,18:01:36,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.076,1,0.874,-0.013,0,0,0,
87550,18:01:36,ALTITUDE_HOLD,0.1,0,0,0.076,1,0.874,-0.012,0,0,0,
87650,18:01:37,ALTITUDE_HOLD,0.1,-0.02,-0.02,0.077,1,0.872,-0.011,0,0,0,
87750,18:01:37,ALTITUDE_HOLD,0.1,0.01,0.01,0.076,1,0.873,-0.011,0,0,0,
87850,18:01:37,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.077,1,0.872,-0.01,0,0,0,
87950,18:01:37,ALTITUDE_HOLD,0.1,0.01,0.01,0.076,1,0.873,-0.009,0,0,0,
88050,18:01:37,ALTITUDE_HOLD,0.1,-0.01,-0.01,0.077,1,0.872,-0.009,0,0,0,
88150,18:01:37,ALTITUDE_HOLD,0.1,0,0,0.077,1,0.872,-0.008,0,0,0,
88250,18:01:37,ALTITUDE_HOLD,0.1,0.01,0.01,0.076,1,0.873,-0.007,0,0,0,
88350,18:01:37,ALTITUDE_HOLD,0.1,0,0,0.076,1,0.873,-0.007,0,0,0,
