millis,time,mode,bat_voltage,bat_percent,dt,v_raw,v_hat,v_ref,z_ref,z_meas,int_ev,u_pi,tof_alt,leftThrust,rightThrust,verticalThrust
44255,10:32:53,SAFETY,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0860,0.0000,0.0000,0.0000
44355,10:32:53,SAFETY,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0960,0.0000,0.0000,0.0000
44455,10:32:53,SAFETY,8.38,98.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0970,0.0000,0.0000,0.0000
44555,10:32:54,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1040,0.0000,0.0000,0.0000
44655,10:32:54,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,0.0000
44755,10:32:54,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
44855,10:32:54,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1190,0.0000,0.0000,0.0000
44955,10:32:54,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1200,0.0000,0.0000,0.0000
45055,10:32:54,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1190,0.0000,0.0000,0.0000
45155,10:32:54,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1240,0.0000,0.0000,0.0000
45255,10:32:54,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1240,0.0000,0.0000,0.0000
45355,10:32:54,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1260,0.0000,0.0000,0.0000
45455,10:32:54,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1240,0.0000,0.0000,0.0000
45555,10:32:55,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1230,0.0000,0.0000,0.0000
45655,10:32:55,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1220,0.0000,0.0000,0.0000
45755,10:32:55,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1250,0.0000,0.0000,0.0000
45855,10:32:55,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1240,0.0000,0.0000,0.0000
45955,10:32:55,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1260,0.0000,0.0000,0.0000
46055,10:32:55,SAFETY,8.49,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1240,0.0000,0.0000,0.0000
46155,10:32:55,SAFETY,8.49,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1220,0.0000,0.0000,0.0000
46255,10:32:55,SAFETY,8.49,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1230,0.0000,0.0000,0.0000
46355,10:32:55,SAFETY,8.49,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1140,0.0000,0.0000,0.0000
46455,10:32:55,SAFETY,8.49,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1180,0.0000,0.0000,0.0000
46555,10:32:56,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
46655,10:32:56,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
46755,10:32:56,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,0.0000
46855,10:32:56,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1060,0.0000,0.0000,0.0000
46955,10:32:56,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0980,0.0000,0.0000,0.0000
47055,10:32:56,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0970,0.0000,0.0000,0.0000
47155,10:32:56,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0900,0.0000,0.0000,0.0000
47255,10:32:56,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0910,0.0000,0.0000,0.0000
47355,10:32:56,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0890,0.0000,0.0000,0.0000
47455,10:32:56,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0870,0.0000,0.0000,0.0000
47555,10:32:57,SAFETY,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0810,0.0000,0.0000,0.0000
47655,10:32:57,SAFETY,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0810,0.0000,0.0000,0.0000
47755,10:32:57,SAFETY,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0740,0.0000,0.0000,0.0000
47855,10:32:57,SAFETY,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0760,0.0000,0.0000,0.0000
47955,10:32:57,SAFETY,8.36,97.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0690,0.0000,0.0000,0.0000
48055,10:32:57,SAFETY,8.28,93.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0660,0.0000,0.0000,0.0000
48155,10:32:57,SAFETY,8.28,93.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0630,0.0000,0.0000,0.0000
48255,10:32:57,SAFETY,8.28,93.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0610,0.0000,0.0000,0.0000
48355,10:32:57,SAFETY,8.28,93.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0620,0.0000,0.0000,0.0000
48455,10:32:57,SAFETY,8.28,93.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0640,0.0000,0.0000,0.0000
48555,10:32:58,SAFETY,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0620,0.0000,0.0000,0.0000
48655,10:32:58,SAFETY,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0670,0.0000,0.0000,0.0000
48755,10:32:58,SAFETY,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0640,0.0000,0.0000,0.0000
48855,10:32:58,SAFETY,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0690,0.0000,0.0000,0.0000
48955,10:32:58,SAFETY,8.33,96.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0690,0.0000,0.0000,0.0000
49055,10:32:58,SAFETY,8.34,96.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0730,0.0000,0.0000,0.0000
49155,10:32:58,SAFETY,8.34,96.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0790,0.0000,0.0000,0.0000
49255,10:32:58,SAFETY,8.34,96.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0790,0.0000,0.0000,0.0000
49355,10:32:58,SAFETY,8.34,96.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0840,0.0000,0.0000,0.0000
49455,10:32:58,SAFETY,8.34,96.7,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0840,0.0000,0.0000,0.0000
49555,10:32:59,SAFETY,8.39,99.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0870,0.0000,0.0000,0.0000
49655,10:32:59,SAFETY,8.39,99.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0910,0.0000,0.0000,0.0000
49755,10:32:59,SAFETY,8.39,99.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0960,0.0000,0.0000,0.0000
49855,10:32:59,SAFETY,8.39,99.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1040,0.0000,0.0000,0.0000
49955,10:32:59,SAFETY,8.39,99.6,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,0.0000
50055,10:32:59,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1140,0.0000,0.0000,0.0000
50155,10:32:59,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1150,0.0000,0.0000,0.0000
50255,10:32:59,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1250,0.0000,0.0000,0.0000
50355,10:32:59,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1270,0.0000,0.0000,0.0000
50455,10:32:59,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1370,0.0000,0.0000,0.0000
50555,10:33:00,SAFETY,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1400,0.0000,0.0000,0.0000
50655,10:33:00,SAFETY,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1430,0.0000,0.0000,0.0000
50755,10:33:00,SAFETY,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1510,0.0000,0.0000,0.0000
50855,10:33:00,SAFETY,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1570,0.0000,0.0000,0.0000
50955,10:33:00,SAFETY,8.47,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1630,0.0000,0.0000,0.0000
51055,10:33:00,SAFETY,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1640,0.0000,0.0000,0.0000
51155,10:33:00,SAFETY,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1670,0.0000,0.0000,0.0000
51255,10:33:00,SAFETY,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1700,0.0000,0.0000,0.0000
51355,10:33:00,SAFETY,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1710,0.0000,0.0000,0.0000
51455,10:33:00,SAFETY,8.30,94.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1750,0.0000,0.0000,0.0000
51555,10:33:01,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1750,0.0000,0.0000,0.0000
51655,10:33:01,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1750,0.0000,0.0000,0.0000
51755,10:33:01,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1810,0.0000,0.0000,0.0000
51855,10:33:01,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1790,0.0000,0.0000,0.0000
51955,10:33:01,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1780,0.0000,0.0000,0.0000
52055,10:33:01,SAFETY,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1820,0.0000,0.0000,0.0000
52155,10:33:01,SAFETY,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1710,0.0000,0.0000,0.0000
52255,10:33:01,SAFETY,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1780,0.0000,0.0000,0.0000
52355,10:33:01,SAFETY,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1740,0.0000,0.0000,0.0000
52455,10:33:01,SAFETY,8.40,99.8,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1700,0.0000,0.0000,0.0000
52555,10:33:02,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1730,0.0000,0.0000,0.0000
52655,10:33:02,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1630,0.0000,0.0000,0.0000
52755,10:33:02,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1670,0.0000,0.0000,0.0000
52855,10:33:02,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1580,0.0000,0.0000,0.0000
52955,10:33:02,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1590,0.0000,0.0000,0.0000
53055,10:33:02,SAFETY,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1560,0.0000,0.0000,0.0000
53155,10:33:02,SAFETY,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1480,0.0000,0.0000,0.0000
53255,10:33:02,SAFETY,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1460,0.0000,0.0000,0.0000
53355,10:33:02,SAFETY,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1390,0.0000,0.0000,0.0000
53455,10:33:02,SAFETY,8.33,96.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1340,0.0000,0.0000,0.0000
53555,10:33:03,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1320,0.0000,0.0000,0.0000
53655,10:33:03,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1310,0.0000,0.0000,0.0000
53755,10:33:03,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1270,0.0000,0.0000,0.0000
53855,10:33:03,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1230,0.0000,0.0000,0.0000
53955,10:33:03,SAFETY,8.45,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1170,0.0000,0.0000,0.0000
54055,10:33:03,SAFETY,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1100,0.0000,0.0000,0.0000
54155,10:33:03,SAFETY,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1080,0.0000,0.0000,0.0000
54255,10:33:03,SAFETY,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,0.0000
54355,10:33:03,SAFETY,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1030,0.0000,0.0000,0.0000
54455,10:33:03,SAFETY,8.35,97.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1050,0.0000,0.0000,0.0000
54555,10:33:04,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1000,0.0000,0.0000,0.0000
54655,10:33:04,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0990,0.0000,0.0000,0.0000
54755,10:33:04,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0950,0.0000,0.0000,0.0000
54855,10:33:04,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0950,0.0000,0.0000,0.0000
54955,10:33:04,SAFETY,8.50,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0940,0.0000,0.0000,0.0000
55055,10:33:04,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0950,0.0000,0.0000,0.0000
55155,10:33:04,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0960,0.0000,0.0000,0.0000
55255,10:33:04,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0980,0.0000,0.0000,0.0000
55355,10:33:04,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.0990,0.0000,0.0000,0.0000
55455,10:33:04,SAFETY,8.40,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1020,0.0000,0.0000,0.0000
55555,10:33:05,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1030,0.0000,0.0000,0.0000
55655,10:33:05,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1030,0.0000,0.0000,0.0000
55755,10:33:05,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1070,0.0000,0.0000,0.0000
55855,10:33:05,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1080,0.0000,0.0000,0.0000
55955,10:33:05,SAFETY,8.43,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
56055,10:33:05,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1160,0.0000,0.0000,0.0000
56155,10:33:05,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1230,0.0000,0.0000,0.0000
56255,10:33:05,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1260,0.0000,0.0000,0.0000
56355,10:33:05,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1310,0.0000,0.0000,0.0000
56455,10:33:05,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1340,0.0000,0.0000,0.0000
56555,10:33:06,SAFETY,8.34,96.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1380,0.0000,0.0000,0.0000
56655,10:33:06,SAFETY,8.34,96.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1400,0.0000,0.0000,0.0000
56755,10:33:06,SAFETY,8.34,96.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1480,0.0000,0.0000,0.0000
56855,10:33:06,SAFETY,8.34,96.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1480,0.0000,0.0000,0.0000
56955,10:33:06,SAFETY,8.34,96.5,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1450,0.0000,0.0000,0.0000
57055,10:33:06,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1530,0.0000,0.0000,0.0000
57155,10:33:06,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1550,0.0000,0.0000,0.0000
57255,10:33:06,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1590,0.0000,0.0000,0.0000
57355,10:33:06,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1610,0.0000,0.0000,0.0000
57455,10:33:06,SAFETY,8.42,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1620,0.0000,0.0000,0.0000
57555,10:33:07,SAFETY,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1610,0.0000,0.0000,0.0000
57655,10:33:07,SAFETY,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1650,0.0000,0.0000,0.0000
57755,10:33:07,SAFETY,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1640,0.0000,0.0000,0.0000
57855,10:33:07,SAFETY,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1710,0.0000,0.0000,0.0000
57955,10:33:07,SAFETY,8.32,95.4,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1740,0.0000,0.0000,0.0000
58055,10:33:07,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1680,0.0000,0.0000,0.0000
58155,10:33:07,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1710,0.0000,0.0000,0.0000
58255,10:33:07,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1670,0.0000,0.0000,0.0000
58355,10:33:07,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1640,0.0000,0.0000,0.0000
58455,10:33:07,SAFETY,8.38,99.2,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1680,0.0000,0.0000,0.0000
58555,10:33:08,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1640,0.0000,0.0000,0.0000
58655,10:33:08,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1620,0.0000,0.0000,0.0000
58755,10:33:08,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1580,0.0000,0.0000,0.0000
58855,10:33:08,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1530,0.0000,0.0000,0.0000
58955,10:33:08,SAFETY,8.44,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1470,0.0000,0.0000,0.0000
59055,10:33:08,SAFETY,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1470,0.0000,0.0000,0.0000
59155,10:33:08,SAFETY,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1430,0.0000,0.0000,0.0000
59255,10:33:08,SAFETY,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1410,0.0000,0.0000,0.0000
59355,10:33:08,SAFETY,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1370,0.0000,0.0000,0.0000
59455,10:33:08,SAFETY,8.37,98.3,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1370,0.0000,0.0000,0.0000
59555,10:33:09,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1280,0.0000,0.0000,0.0000
59655,10:33:09,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1330,0.0000,0.0000,0.0000
59755,10:33:09,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1260,0.0000,0.0000,0.0000
59855,10:33:09,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1200,0.0000,0.0000,0.0000
59955,10:33:09,SAFETY,8.41,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1210,0.0000,0.0000,0.0000
60055,10:33:09,SAFETY,8.46,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1130,0.0000,0.0000,0.0000
60155,10:33:09,SAFETY,8.46,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1140,0.0000,0.0000,0.0000
60257,10:33:09,SAFETY,8.46,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
60357,10:33:09,SAFETY,8.46,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1110,0.0000,0.0000,0.0000
60457,10:33:09,SAFETY,8.46,100.0,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1070,0.0000,0.0000,0.0000
60557,10:33:10,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1120,0.0000,0.0000,0.0000
60657,10:33:10,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1080,0.0000,0.0000,0.0000
60757,10:33:10,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1110,0.0000,0.0000,0.0000
60857,10:33:10,SAFETY,8.38,98.9,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,1.1060,0.0000,0.0000,0.0000
